route_id,trip_id,day_of_week,hour,stop_id,boardings,alightings,overall
ROUTE19,TRIP303,Friday,21,S9,5.0,0.0,34.0
ROUTE19,TRIP303,Friday,22,S1,7.0,5.0,36.0
ROUTE19,TRIP303,Friday,22,S10,6.0,4.0,38.0
ROUTE19,TRIP303,Friday,22,S4,7.0,0.0,45.0
ROUTE19,TRIP303,Friday,22,S5,3.0,3.0,45.0
ROUTE19,TRIP303,Friday,22,S7,0.0,14.0,31.0
ROUTE19,TRIP303,Friday,22,S9,5.0,2.0,34.0
ROUTE19,TRIP303,Monday,7,S1,25.0,0.0,25.0
ROUTE19,TRIP303,Monday,7,S10,21.0,16.0,30.0
ROUTE19,TRIP303,Monday,7,S4,25.0,0.0,55.0
ROUTE19,TRIP303,Monday,7,S5,18.0,13.0,60.0
ROUTE19,TRIP303,Monday,7,S7,0.0,52.0,8.0
ROUTE19,TRIP303,Monday,7,S9,19.0,4.0,23.0
ROUTE19,TRIP303,Monday,8,S1,20.0,23.0,20.0
ROUTE19,TRIP303,Monday,8,S10,22.0,20.0,22.0
ROUTE19,TRIP303,Monday,8,S4,24.0,0.0,46.0
ROUTE19,TRIP303,Monday,8,S5,26.0,10.0,62.0
ROUTE19,TRIP303,Monday,8,S7,0.0,49.0,13.0
ROUTE19,TRIP303,Monday,8,S9,19.0,6.0,26.0
ROUTE19,TRIP303,Monday,9,S1,20.0,26.0,20.0
ROUTE19,TRIP303,Monday,9,S10,21.0,13.0,28.0
ROUTE19,TRIP303,Monday,9,S4,20.0,0.0,48.0
ROUTE19,TRIP303,Monday,9,S5,19.0,13.0,54.0
ROUTE19,TRIP303,Monday,9,S7,0.0,44.0,10.0
ROUTE19,TRIP303,Monday,9,S9,33.0,5.0,38.0
ROUTE19,TRIP303,Monday,11,S1,15.0,14.0,39.0
ROUTE19,TRIP303,Monday,11,S10,15.0,10.0,44.0
ROUTE19,TRIP303,Monday,11,S4,12.0,0.0,56.0
ROUTE19,TRIP303,Monday,11,S5,7.0,4.0,59.0
ROUTE19,TRIP303,Monday,11,S7,0.0,32.0,27.0
ROUTE19,TRIP303,Monday,11,S9,12.0,1.0,38.0
ROUTE19,TRIP303,Monday,12,S1,14.0,14.0,38.0
ROUTE19,TRIP303,Monday,12,S10,12.0,11.0,39.0
ROUTE19,TRIP303,Monday,12,S4,12.0,0.0,51.0
ROUTE19,TRIP303,Monday,12,S5,13.0,9.0,55.0
ROUTE19,TRIP303,Monday,12,S7,0.0,30.0,25.0
ROUTE19,TRIP303,Monday,12,S9,15.0,2.0,38.0
ROUTE19,TRIP303,Monday,13,S1,10.0,23.0,25.0
ROUTE19,TRIP303,Monday,13,S10,19.0,13.0,31.0
ROUTE19,TRIP303,Monday,13,S4,20.0,0.0,51.0
ROUTE19,TRIP303,Monday,13,S5,13.0,4.0,60.0
ROUTE19,TRIP303,Monday,13,S7,0.0,32.0,28.0
ROUTE19,TRIP303,Monday,13,S9,14.0,4.0,38.0
ROUTE19,TRIP303,Monday,14,S1,15.0,24.0,29.0
ROUTE19,TRIP303,Monday,14,S10,16.0,11.0,34.0
ROUTE19,TRIP303,Monday,14,S4,22.0,0.0,56.0
ROUTE19,TRIP303,Monday,14,S5,13.0,10.0,59.0
ROUTE19,TRIP303,Monday,14,S7,0.0,28.0,31.0
ROUTE19,TRIP303,Monday,14,S9,12.0,5.0,38.0
ROUTE19,TRIP303,Monday,16,S1,12.0,11.0,39.0
ROUTE19,TRIP303,Monday,16,S10,10.0,10.0,39.0
ROUTE19,TRIP303,Monday,16,S4,12.0,0.0,51.0
ROUTE19,TRIP303,Monday,16,S5,8.0,7.0,52.0
ROUTE19,TRIP303,Monday,16,S7,0.0,25.0,27.0
ROUTE19,TRIP303,Monday,16,S9,12.0,1.0,38.0
ROUTE19,TRIP303,Monday,17,S1,17.0,17.0,38.0
ROUTE19,TRIP303,Monday,17,S10,12.0,8.0,42.0
ROUTE19,TRIP303,Monday,17,S4,9.0,0.0,51.0
ROUTE19,TRIP303,Monday,17,S5,15.0,2.0,64.0
ROUTE19,TRIP303,Monday,17,S7,0.0,32.0,32.0
ROUTE19,TRIP303,Monday,17,S9,9.0,3.0,38.0
ROUTE19,TRIP303,Monday,18,S1,10.0,12.0,36.0
ROUTE19,TRIP303,Monday,18,S10,14.0,10.0,40.0
ROUTE19,TRIP303,Monday,18,S4,9.0,0.0,49.0
ROUTE19,TRIP303,Monday,18,S5,11.0,5.0,55.0
ROUTE19,TRIP303,Monday,18,S7,0.0,23.0,32.0
ROUTE19,TRIP303,Monday,18,S9,11.0,5.0,38.0
ROUTE19,TRIP303,Monday,19,S1,11.0,15.0,34.0
ROUTE19,TRIP303,Monday,19,S10,13.0,9.0,38.0
ROUTE19,TRIP303,Monday,19,S4,10.0,0.0,48.0
ROUTE19,TRIP303,Monday,19,S5,12.0,3.0,57.0
ROUTE19,TRIP303,Monday,19,S7,0.0,28.0,29.0
ROUTE19,TRIP303,Monday,19,S9,14.0,5.0,38.0
ROUTE19,TRIP303,Monday,21,S1,5.0,1.0,42.0
ROUTE19,TRIP303,Monday,21,S10,5.0,6.0,41.0
ROUTE19,TRIP303,Monday,21,S4,5.0,0.0,46.0
ROUTE19,TRIP303,Monday,21,S5,4.0,2.0,48.0
ROUTE19,TRIP303,Monday,21,S7,0.0,11.0,37.0
ROUTE19,TRIP303,Monday,21,S9,2.0,1.0,38.0
ROUTE19,TRIP303,Monday,22,S1,9.0,4.0,43.0
ROUTE19,TRIP303,Monday,22,S10,5.0,1.0,47.0
ROUTE19,TRIP303,Monday,22,S4,2.0,0.0,49.0
ROUTE19,TRIP303,Monday,22,S5,2.0,0.0,51.0
ROUTE19,TRIP303,Monday,22,S7,0.0,15.0,36.0
ROUTE19,TRIP303,Monday,22,S9,2.0,0.0,38.0
ROUTE19,TRIP303,Saturday,7,S1,15.0,0.0,15.0
ROUTE19,TRIP303,Saturday,7,S10,15.0,12.0,18.0
ROUTE19,TRIP303,Saturday,7,S4,16.0,0.0,34.0
ROUTE19,TRIP303,Saturday,7,S5,21.0,5.0,50.0
ROUTE19,TRIP303,Saturday,7,S7,0.0,37.0,13.0
ROUTE19,TRIP303,Saturday,7,S9,10.0,4.0,19.0
ROUTE19,TRIP303,Saturday,8,S1,10.0,16.0,13.0
ROUTE19,TRIP303,Saturday,8,S10,10.0,8.0,15.0
ROUTE19,TRIP303,Saturday,8,S4,12.0,0.0,27.0
ROUTE19,TRIP303,Saturday,8,S5,12.0,6.0,33.0
ROUTE19,TRIP303,Saturday,8,S7,0.0,31.0,2.0
ROUTE19,TRIP303,Saturday,8,S9,22.0,2.0,22.0
ROUTE19,TRIP303,Saturday,9,S1,10.0,16.0,16.0
ROUTE19,TRIP303,Saturday,9,S10,17.0,9.0,24.0
ROUTE19,TRIP303,Saturday,9,S4,11.0,0.0,35.0
ROUTE19,TRIP303,Saturday,9,S5,12.0,7.0,40.0
ROUTE19,TRIP303,Saturday,9,S7,0.0,25.0,15.0
ROUTE19,TRIP303,Saturday,9,S9,10.0,3.0,22.0
ROUTE19,TRIP303,Saturday,11,S1,5.0,11.0,16.0
ROUTE19,TRIP303,Saturday,11,S10,15.0,5.0,26.0
ROUTE19,TRIP303,Saturday,11,S4,5.0,0.0,31.0
ROUTE19,TRIP303,Saturday,11,S5,7.0,4.0,34.0
ROUTE19,TRIP303,Saturday,11,S7,0.0,18.0,16.0
ROUTE19,TRIP303,Saturday,11,S9,6.0,0.0,22.0
ROUTE19,TRIP303,Saturday,12,S1,6.0,6.0,22.0
ROUTE19,TRIP303,Saturday,12,S10,7.0,3.0,26.0
ROUTE19,TRIP303,Saturday,12,S4,9.0,0.0,35.0
ROUTE19,TRIP303,Saturday,12,S5,8.0,7.0,36.0
ROUTE19,TRIP303,Saturday,12,S7,0.0,18.0,18.0
ROUTE19,TRIP303,Saturday,12,S9,7.0,3.0,22.0
ROUTE19,TRIP303,Saturday,13,S1,7.0,15.0,14.0
ROUTE19,TRIP303,Saturday,13,S10,6.0,6.0,14.0
ROUTE19,TRIP303,Saturday,13,S4,10.0,0.0,24.0
ROUTE19,TRIP303,Saturday,13,S5,13.0,6.0,31.0
ROUTE19,TRIP303,Saturday,13,S7,0.0,17.0,14.0
ROUTE19,TRIP303,Saturday,13,S9,10.0,2.0,22.0
ROUTE19,TRIP303,Saturday,14,S1,5.0,10.0,17.0
ROUTE19,TRIP303,Saturday,14,S10,3.0,10.0,10.0
ROUTE19,TRIP303,Saturday,14,S4,10.0,0.0,20.0
ROUTE19,TRIP303,Saturday,14,S5,11.0,6.0,25.0
ROUTE19,TRIP303,Saturday,14,S7,0.0,13.0,12.0
ROUTE19,TRIP303,Saturday,14,S9,11.0,1.0,22.0
ROUTE19,TRIP303,Saturday,16,S1,8.0,3.0,27.0
ROUTE19,TRIP303,Saturday,16,S10,4.0,5.0,26.0
ROUTE19,TRIP303,Saturday,16,S4,7.0,0.0,33.0
ROUTE19,TRIP303,Saturday,16,S5,3.0,2.0,34.0
ROUTE19,TRIP303,Saturday,16,S7,0.0,15.0,19.0
ROUTE19,TRIP303,Saturday,16,S9,3.0,0.0,22.0
ROUTE19,TRIP303,Saturday,17,S1,5.0,6.0,21.0
ROUTE19,TRIP303,Saturday,17,S10,6.0,4.0,23.0
ROUTE19,TRIP303,Saturday,17,S4,4.0,0.0,27.0
ROUTE19,TRIP303,Saturday,17,S5,5.0,1.0,31.0
ROUTE19,TRIP303,Saturday,17,S7,0.0,10.0,21.0
ROUTE19,TRIP303,Saturday,17,S9,1.0,0.0,22.0
ROUTE19,TRIP303,Saturday,18,S1,5.0,7.0,20.0
ROUTE19,TRIP303,Saturday,18,S10,8.0,3.0,25.0
ROUTE19,TRIP303,Saturday,18,S4,6.0,0.0,31.0
ROUTE19,TRIP303,Saturday,18,S5,5.0,5.0,31.0
ROUTE19,TRIP303,Saturday,18,S7,0.0,15.0,16.0
ROUTE19,TRIP303,Saturday,18,S9,6.0,0.0,22.0
ROUTE19,TRIP303,Saturday,19,S1,6.0,8.0,20.0
ROUTE19,TRIP303,Saturday,19,S10,4.0,7.0,17.0
ROUTE19,TRIP303,Saturday,19,S4,6.0,0.0,23.0
ROUTE19,TRIP303,Saturday,19,S5,10.0,5.0,28.0
ROUTE19,TRIP303,Saturday,19,S7,0.0,15.0,13.0
ROUTE19,TRIP303,Saturday,19,S9,10.0,1.0,22.0
ROUTE19,TRIP303,Saturday,21,S1,6.0,3.0,25.0
ROUTE19,TRIP303,Saturday,21,S10,1.0,1.0,25.0
ROUTE19,TRIP303,Saturday,21,S4,1.0,0.0,26.0
ROUTE19,TRIP303,Saturday,21,S5,2.0,2.0,26.0
ROUTE19,TRIP303,Saturday,21,S7,0.0,8.0,18.0
ROUTE19,TRIP303,Saturday,21,S9,4.0,0.0,22.0
ROUTE19,TRIP303,Saturday,22,S1,2.0,4.0,20.0
ROUTE19,TRIP303,Saturday,22,S10,3.0,4.0,19.0
ROUTE19,TRIP303,Saturday,22,S4,2.0,0.0,21.0
ROUTE19,TRIP303,Saturday,22,S5,7.0,2.0,26.0
ROUTE19,TRIP303,Saturday,22,S7,0.0,5.0,21.0
ROUTE19,TRIP303,Saturday,22,S9,2.0,1.0,22.0
ROUTE19,TRIP303,Sunday,7,S1,11.0,0.0,11.0
ROUTE19,TRIP303,Sunday,7,S10,14.0,7.0,18.0
ROUTE19,TRIP303,Sunday,7,S4,12.0,0.0,30.0
ROUTE19,TRIP303,Sunday,7,S5,10.0,3.0,37.0
ROUTE19,TRIP303,Sunday,7,S7,0.0,32.0,5.0
ROUTE19,TRIP303,Sunday,7,S9,15.0,2.0,18.0
ROUTE19,TRIP303,Sunday,8,S1,12.0,18.0,12.0
ROUTE19,TRIP303,Sunday,8,S10,14.0,12.0,14.0
ROUTE19,TRIP303,Sunday,8,S4,14.0,0.0,28.0
ROUTE19,TRIP303,Sunday,8,S5,18.0,9.0,37.0
ROUTE19,TRIP303,Sunday,8,S7,0.0,32.0,5.0
ROUTE19,TRIP303,Sunday,8,S9,15.0,2.0,18.0
ROUTE19,TRIP303,Sunday,9,S1,15.0,16.0,17.0
ROUTE19,TRIP303,Sunday,9,S10,13.0,5.0,25.0
ROUTE19,TRIP303,Sunday,9,S4,10.0,0.0,35.0
ROUTE19,TRIP303,Sunday,9,S5,12.0,4.0,43.0
ROUTE19,TRIP303,Sunday,9,S7,0.0,28.0,15.0
ROUTE19,TRIP303,Sunday,9,S9,8.0,5.0,18.0
ROUTE19,TRIP303,Sunday,11,S1,4.0,8.0,14.0
ROUTE19,TRIP303,Sunday,11,S10,6.0,10.0,10.0
ROUTE19,TRIP303,Sunday,11,S4,10.0,0.0,20.0
ROUTE19,TRIP303,Sunday,11,S5,11.0,2.0,29.0
ROUTE19,TRIP303,Sunday,11,S7,0.0,17.0,12.0
ROUTE19,TRIP303,Sunday,11,S9,9.0,3.0,18.0
ROUTE19,TRIP303,Sunday,12,S1,13.0,11.0,20.0
ROUTE19,TRIP303,Sunday,12,S10,7.0,5.0,22.0
ROUTE19,TRIP303,Sunday,12,S4,9.0,0.0,31.0
ROUTE19,TRIP303,Sunday,12,S5,3.0,3.0,31.0
ROUTE19,TRIP303,Sunday,12,S7,0.0,24.0,7.0
ROUTE19,TRIP303,Sunday,12,S9,11.0,0.0,18.0
ROUTE19,TRIP303,Sunday,13,S1,7.0,9.0,16.0
ROUTE19,TRIP303,Sunday,13,S10,5.0,4.0,17.0
ROUTE19,TRIP303,Sunday,13,S4,9.0,0.0,26.0
ROUTE19,TRIP303,Sunday,13,S5,6.0,2.0,30.0
ROUTE19,TRIP303,Sunday,13,S7,0.0,15.0,15.0
ROUTE19,TRIP303,Sunday,13,S9,7.0,4.0,18.0
ROUTE19,TRIP303,Sunday,14,S1,6.0,12.0,12.0
ROUTE19,TRIP303,Sunday,14,S10,16.0,7.0,21.0
ROUTE19,TRIP303,Sunday,14,S4,5.0,0.0,26.0
ROUTE19,TRIP303,Sunday,14,S5,6.0,2.0,30.0
ROUTE19,TRIP303,Sunday,14,S7,0.0,18.0,12.0
ROUTE19,TRIP303,Sunday,14,S9,7.0,1.0,18.0
ROUTE19,TRIP303,Sunday,16,S1,4.0,4.0,18.0
ROUTE19,TRIP303,Sunday,16,S10,6.0,7.0,17.0
ROUTE19,TRIP303,Sunday,16,S4,5.0,0.0,22.0
ROUTE19,TRIP303,Sunday,16,S5,8.0,3.0,27.0
ROUTE19,TRIP303,Sunday,16,S7,0.0,13.0,14.0
ROUTE19,TRIP303,Sunday,16,S9,4.0,0.0,18.0
ROUTE19,TRIP303,Sunday,17,S1,7.0,9.0,16.0
ROUTE19,TRIP303,Sunday,17,S10,6.0,5.0,17.0
ROUTE19,TRIP303,Sunday,17,S4,6.0,0.0,23.0
ROUTE19,TRIP303,Sunday,17,S5,7.0,5.0,25.0
ROUTE19,TRIP303,Sunday,17,S7,0.0,14.0,11.0
ROUTE19,TRIP303,Sunday,17,S9,7.0,0.0,18.0
ROUTE19,TRIP303,Sunday,18,S1,13.0,5.0,26.0
ROUTE19,TRIP303,Sunday,18,S10,5.0,5.0,26.0
ROUTE19,TRIP303,Sunday,18,S4,5.0,0.0,31.0
ROUTE19,TRIP303,Sunday,18,S5,4.0,5.0,30.0
ROUTE19,TRIP303,Sunday,18,S7,0.0,21.0,9.0
ROUTE19,TRIP303,Sunday,18,S9,9.0,0.0,18.0
ROUTE19,TRIP303,Sunday,19,S1,8.0,11.0,15.0
ROUTE19,TRIP303,Sunday,19,S10,7.0,9.0,13.0
ROUTE19,TRIP303,Sunday,19,S4,11.0,0.0,24.0
ROUTE19,TRIP303,Sunday,19,S5,9.0,5.0,28.0
ROUTE19,TRIP303,Sunday,19,S7,0.0,20.0,8.0
ROUTE19,TRIP303,Sunday,19,S9,12.0,2.0,18.0
ROUTE19,TRIP303,Sunday,21,S1,2.0,2.0,18.0
ROUTE19,TRIP303,Sunday,21,S10,3.0,0.0,21.0
ROUTE19,TRIP303,Sunday,21,S4,3.0,0.0,24.0
ROUTE19,TRIP303,Sunday,21,S5,1.0,0.0,25.0
ROUTE19,TRIP303,Sunday,21,S7,0.0,7.0,18.0
ROUTE19,TRIP303,Sunday,21,S9,1.0,1.0,18.0
ROUTE19,TRIP303,Sunday,22,S1,2.0,1.0,19.0
ROUTE19,TRIP303,Sunday,22,S10,2.0,8.0,13.0
ROUTE19,TRIP303,Sunday,22,S4,4.0,0.0,17.0
ROUTE19,TRIP303,Sunday,22,S5,5.0,0.0,22.0
ROUTE19,TRIP303,Sunday,22,S7,0.0,7.0,15.0
ROUTE19,TRIP303,Sunday,22,S9,4.0,1.0,18.0
ROUTE19,TRIP303,Thursday,7,S1,21.0,0.0,21.0
ROUTE19,TRIP303,Thursday,7,S10,28.0,20.0,29.0
ROUTE19,TRIP303,Thursday,7,S4,18.0,0.0,47.0
ROUTE19,TRIP303,Thursday,7,S5,23.0,11.0,59.0
ROUTE19,TRIP303,Thursday,7,S7,0.0,54.0,5.0
ROUTE19,TRIP303,Thursday,7,S9,22.0,4.0,23.0
ROUTE19,TRIP303,Thursday,8,S1,18.0,23.0,18.0
ROUTE19,TRIP303,Thursday,8,S10,21.0,14.0,25.0
ROUTE19,TRIP303,Thursday,8,S4,16.0,0.0,41.0
ROUTE19,TRIP303,Thursday,8,S5,21.0,9.0,53.0
ROUTE19,TRIP303,Thursday,8,S7,0.0,43.0,10.0
ROUTE19,TRIP303,Thursday,8,S9,20.0,4.0,26.0
ROUTE19,TRIP303,Thursday,9,S1,27.0,22.0,31.0
ROUTE19,TRIP303,Thursday,9,S10,12.0,19.0,24.0
ROUTE19,TRIP303,Thursday,9,S4,25.0,0.0,49.0
ROUTE19,TRIP303,Thursday,9,S5,18.0,11.0,56.0
ROUTE19,TRIP303,Thursday,9,S7,0.0,47.0,9.0
ROUTE19,TRIP303,Thursday,9,S9,22.0,5.0,26.0
ROUTE19,TRIP303,Thursday,11,S1,14.0,19.0,21.0
ROUTE19,TRIP303,Thursday,11,S10,11.0,9.0,23.0
ROUTE19,TRIP303,Thursday,11,S4,10.0,0.0,33.0
ROUTE19,TRIP303,Thursday,11,S5,17.0,6.0,44.0
ROUTE19,TRIP303,Thursday,11,S7,0.0,28.0,16.0
ROUTE19,TRIP303,Thursday,11,S9,12.0,2.0,26.0
ROUTE19,TRIP303,Thursday,12,S1,13.0,18.0,21.0
ROUTE19,TRIP303,Thursday,12,S10,11.0,11.0,21.0
ROUTE19,TRIP303,Thursday,12,S4,14.0,0.0,35.0
ROUTE19,TRIP303,Thursday,12,S5,7.0,6.0,36.0
ROUTE19,TRIP303,Thursday,12,S7,0.0,30.0,6.0
ROUTE19,TRIP303,Thursday,12,S9,23.0,3.0,26.0
ROUTE19,TRIP303,Thursday,13,S1,13.0,17.0,22.0
ROUTE19,TRIP303,Thursday,13,S10,13.0,8.0,27.0
ROUTE19,TRIP303,Thursday,13,S4,9.0,0.0,36.0
ROUTE19,TRIP303,Thursday,13,S5,15.0,6.0,45.0
ROUTE19,TRIP303,Thursday,13,S7,0.0,28.0,17.0
ROUTE19,TRIP303,Thursday,13,S9,11.0,2.0,26.0
ROUTE19,TRIP303,Thursday,14,S1,10.0,18.0,18.0
ROUTE19,TRIP303,Thursday,14,S10,13.0,9.0,22.0
ROUTE19,TRIP303,Thursday,14,S4,10.0,0.0,32.0
ROUTE19,TRIP303,Thursday,14,S5,12.0,4.0,40.0
ROUTE19,TRIP303,Thursday,14,S7,0.0,24.0,16.0
ROUTE19,TRIP303,Thursday,14,S9,11.0,1.0,26.0
ROUTE19,TRIP303,Thursday,16,S1,6.0,15.0,17.0
ROUTE19,TRIP303,Thursday,16,S10,13.0,10.0,20.0
ROUTE19,TRIP303,Thursday,16,S4,10.0,0.0,30.0
ROUTE19,TRIP303,Thursday,16,S5,11.0,7.0,34.0
ROUTE19,TRIP303,Thursday,16,S7,0.0,19.0,15.0
ROUTE19,TRIP303,Thursday,16,S9,11.0,0.0,26.0
ROUTE19,TRIP303,Thursday,17,S1,7.0,12.0,21.0
ROUTE19,TRIP303,Thursday,17,S10,9.0,5.0,25.0
ROUTE19,TRIP303,Thursday,17,S4,8.0,0.0,33.0
ROUTE19,TRIP303,Thursday,17,S5,16.0,7.0,42.0
ROUTE19,TRIP303,Thursday,17,S7,0.0,25.0,17.0
ROUTE19,TRIP303,Thursday,17,S9,11.0,2.0,26.0
ROUTE19,TRIP303,Thursday,18,S1,12.0,15.0,23.0
ROUTE19,TRIP303,Thursday,18,S10,6.0,4.0,25.0
ROUTE19,TRIP303,Thursday,18,S4,10.0,0.0,35.0
ROUTE19,TRIP303,Thursday,18,S5,7.0,5.0,37.0
ROUTE19,TRIP303,Thursday,18,S7,0.0,19.0,18.0
ROUTE19,TRIP303,Thursday,18,S9,9.0,1.0,26.0
ROUTE19,TRIP303,Thursday,19,S1,15.0,14.0,27.0
ROUTE19,TRIP303,Thursday,19,S10,13.0,10.0,30.0
ROUTE19,TRIP303,Thursday,19,S4,8.0,0.0,38.0
ROUTE19,TRIP303,Thursday,19,S5,8.0,3.0,43.0
ROUTE19,TRIP303,Thursday,19,S7,0.0,26.0,17.0
ROUTE19,TRIP303,Thursday,19,S9,12.0,3.0,26.0
ROUTE19,TRIP303,Thursday,21,S1,2.0,9.0,19.0
ROUTE19,TRIP303,Thursday,21,S10,7.0,2.0,24.0
ROUTE19,TRIP303,Thursday,21,S4,6.0,0.0,30.0
ROUTE19,TRIP303,Thursday,21,S5,1.0,0.0,31.0
ROUTE19,TRIP303,Thursday,21,S7,0.0,8.0,23.0
ROUTE19,TRIP303,Thursday,21,S9,4.0,1.0,26.0
ROUTE19,TRIP303,Thursday,22,S1,5.0,6.0,25.0
ROUTE19,TRIP303,Thursday,22,S10,4.0,4.0,25.0
ROUTE19,TRIP303,Thursday,22,S4,5.0,0.0,30.0
ROUTE19,TRIP303,Thursday,22,S5,4.0,2.0,32.0
ROUTE19,TRIP303,Thursday,22,S7,0.0,10.0,22.0
ROUTE19,TRIP303,Thursday,22,S9,6.0,2.0,26.0
ROUTE19,TRIP303,Tuesday,7,S1,21.0,0.0,21.0
ROUTE19,TRIP303,Tuesday,7,S10,27.0,17.0,31.0
ROUTE19,TRIP303,Tuesday,7,S4,29.0,0.0,60.0
ROUTE19,TRIP303,Tuesday,7,S5,15.0,10.0,65.0
ROUTE19,TRIP303,Tuesday,7,S7,0.0,47.0,18.0
ROUTE19,TRIP303,Tuesday,7,S9,20.0,4.0,34.0
ROUTE19,TRIP303,Tuesday,8,S1,27.0,27.0,34.0
ROUTE19,TRIP303,Tuesday,8,S10,28.0,19.0,43.0
ROUTE19,TRIP303,Tuesday,8,S4,26.0,0.0,69.0
ROUTE19,TRIP303,Tuesday,8,S5,26.0,8.0,87.0
ROUTE19,TRIP303,Tuesday,8,S7,0.0,64.0,23.0
ROUTE19,TRIP303,Tuesday,8,S9,18.0,7.0,34.0
ROUTE19,TRIP303,Tuesday,9,S1,25.0,26.0,33.0
ROUTE19,TRIP303,Tuesday,9,S10,20.0,20.0,33.0
ROUTE19,TRIP303,Tuesday,9,S4,30.0,0.0,63.0
ROUTE19,TRIP303,Tuesday,9,S5,24.0,15.0,72.0
ROUTE19,TRIP303,Tuesday,9,S7,0.0,60.0,12.0
ROUTE19,TRIP303,Tuesday,9,S9,32.0,10.0,34.0
ROUTE19,TRIP303,Tuesday,11,S1,15.0,17.0,32.0
ROUTE19,TRIP303,Tuesday,11,S10,13.0,8.0,37.0
ROUTE19,TRIP303,Tuesday,11,S4,11.0,0.0,48.0
ROUTE19,TRIP303,Tuesday,11,S5,11.0,7.0,52.0
ROUTE19,TRIP303,Tuesday,11,S7,0.0,30.0,22.0
ROUTE19,TRIP303,Tuesday,11,S9,17.0,5.0,34.0
ROUTE19,TRIP303,Tuesday,12,S1,11.0,22.0,23.0
ROUTE19,TRIP303,Tuesday,12,S10,23.0,8.0,38.0
ROUTE19,TRIP303,Tuesday,12,S4,14.0,0.0,52.0
ROUTE19,TRIP303,Tuesday,12,S5,14.0,4.0,62.0
ROUTE19,TRIP303,Tuesday,12,S7,0.0,38.0,24.0
ROUTE19,TRIP303,Tuesday,12,S9,15.0,5.0,34.0
ROUTE19,TRIP303,Tuesday,13,S1,16.0,17.0,33.0
ROUTE19,TRIP303,Tuesday,13,S10,11.0,16.0,28.0
ROUTE19,TRIP303,Tuesday,13,S4,15.0,0.0,43.0
ROUTE19,TRIP303,Tuesday,13,S5,15.0,8.0,50.0
ROUTE19,TRIP303,Tuesday,13,S7,0.0,34.0,16.0
ROUTE19,TRIP303,Tuesday,13,S9,20.0,2.0,34.0
ROUTE19,TRIP303,Tuesday,14,S1,15.0,18.0,31.0
ROUTE19,TRIP303,Tuesday,14,S10,16.0,12.0,35.0
ROUTE19,TRIP303,Tuesday,14,S4,10.0,0.0,45.0
ROUTE19,TRIP303,Tuesday,14,S5,17.0,6.0,56.0
ROUTE19,TRIP303,Tuesday,14,S7,0.0,30.0,26.0
ROUTE19,TRIP303,Tuesday,14,S9,8.0,0.0,34.0
ROUTE19,TRIP303,Tuesday,16,S1,17.0,18.0,33.0
ROUTE19,TRIP303,Tuesday,16,S10,13.0,10.0,36.0
ROUTE19,TRIP303,Tuesday,16,S4,9.0,0.0,45.0
ROUTE19,TRIP303,Tuesday,16,S5,11.0,7.0,49.0
ROUTE19,TRIP303,Tuesday,16,S7,0.0,30.0,19.0
ROUTE19,TRIP303,Tuesday,16,S9,16.0,1.0,34.0
ROUTE19,TRIP303,Tuesday,17,S1,14.0,16.0,32.0
ROUTE19,TRIP303,Tuesday,17,S10,11.0,7.0,36.0
ROUTE19,TRIP303,Tuesday,17,S4,15.0,0.0,51.0
ROUTE19,TRIP303,Tuesday,17,S5,10.0,5.0,56.0
ROUTE19,TRIP303,Tuesday,17,S7,0.0,27.0,29.0
ROUTE19,TRIP303,Tuesday,17,S9,8.0,3.0,34.0
ROUTE19,TRIP303,Tuesday,18,S1,14.0,18.0,30.0
ROUTE19,TRIP303,Tuesday,18,S10,10.0,15.0,25.0
ROUTE19,TRIP303,Tuesday,18,S4,10.0,0.0,35.0
ROUTE19,TRIP303,Tuesday,18,S5,17.0,3.0,49.0
ROUTE19,TRIP303,Tuesday,18,S7,0.0,32.0,17.0
ROUTE19,TRIP303,Tuesday,18,S9,17.0,0.0,34.0
ROUTE19,TRIP303,Tuesday,19,S1,10.0,14.0,30.0
ROUTE19,TRIP303,Tuesday,19,S10,14.0,8.0,36.0
ROUTE19,TRIP303,Tuesday,19,S4,5.0,0.0,41.0
ROUTE19,TRIP303,Tuesday,19,S5,9.0,2.0,48.0
ROUTE19,TRIP303,Tuesday,19,S7,0.0,19.0,29.0
ROUTE19,TRIP303,Tuesday,19,S9,7.0,2.0,34.0
ROUTE19,TRIP303,Tuesday,21,S1,8.0,7.0,35.0
ROUTE19,TRIP303,Tuesday,21,S10,6.0,1.0,40.0
ROUTE19,TRIP303,Tuesday,21,S4,3.0,0.0,43.0
ROUTE19,TRIP303,Tuesday,21,S5,3.0,0.0,46.0
ROUTE19,TRIP303,Tuesday,21,S7,0.0,15.0,31.0
ROUTE19,TRIP303,Tuesday,21,S9,4.0,1.0,34.0
ROUTE19,TRIP303,Tuesday,22,S1,6.0,8.0,32.0
ROUTE19,TRIP303,Tuesday,22,S10,6.0,6.0,32.0
ROUTE19,TRIP303,Tuesday,22,S4,6.0,0.0,38.0
ROUTE19,TRIP303,Tuesday,22,S5,12.0,4.0,46.0
ROUTE19,TRIP303,Tuesday,22,S7,0.0,16.0,30.0
ROUTE19,TRIP303,Tuesday,22,S9,6.0,2.0,34.0
ROUTE19,TRIP303,Wednesday,7,S1,20.0,0.0,20.0
ROUTE19,TRIP303,Wednesday,7,S10,21.0,19.0,22.0
